card,level,trophies,win,draw,lose
Golem,7,2500,1,0,0
Golem,8,2500,2,0,0
Golem,9,2500,1,0,0
Golem,6,2600,1,0,0
Golem,8,2600,1,0,0
Golem,7,2700,1,0,1
Golem,9,2700,0,0,1
Golem,6,2800,0,0,1
Golem,7,2800,1,0,1
Golem,8,2800,2,0,3
Golem,9,2800,1,0,0
Golem,7,2900,1,0,0
Golem,8,2900,1,0,2
Golem,9,2900,0,0,2
Golem,6,3000,0,0,1
Golem,7,3000,1,0,0
Golem,8,3000,1,0,0
Golem,7,3100,3,0,0
Golem,8,3100,1,0,1
Golem,10,3100,1,0,0
Golem,7,3200,2,0,3
Golem,8,3200,1,0,4
Golem,7,3300,0,0,1
Golem,9,3300,1,0,0
Golem,7,3400,4,0,2
Golem,8,3400,3,0,7
Golem,9,3400,0,0,4
Golem,7,3500,1,0,2
Golem,8,3500,1,0,8
Golem,9,3500,2,0,4
Golem,6,3600,1,0,1
Golem,7,3600,6,0,9
Golem,8,3600,6,0,9
Golem,9,3600,2,0,4
Golem,10,3600,1,0,1
Golem,11,3600,1,0,1
Golem,13,3600,0,0,1
Golem,6,3700,0,0,4
Golem,7,3700,6,0,10
Golem,8,3700,11,0,18
Golem,9,3700,6,0,9
Golem,10,3700,1,0,3
Golem,11,3700,0,0,2
Golem,13,3700,1,0,1
Golem,6,3800,1,0,1
Golem,7,3800,4,0,17
Golem,8,3800,8,0,26
Golem,9,3800,9,0,4
Golem,10,3800,2,0,2
Golem,12,3800,0,0,1
Golem,7,3900,3,0,9
Golem,8,3900,2,0,10
Golem,9,3900,3,0,8
Golem,10,3900,0,0,3
Golem,6,4000,0,0,3
Golem,7,4000,0,0,1
Golem,8,4000,4,0,5
Golem,9,4000,3,0,5
Golem,10,4000,0,0,4
Golem,11,4000,0,0,4
Golem,12,4000,0,0,3
Golem,13,4000,0,0,3
Golem,7,4100,2,0,0
Golem,8,4100,6,0,12
Golem,9,4100,9,0,6
Golem,10,4100,2,0,2
Golem,11,4100,1,0,2
Golem,12,4100,0,0,2
Golem,13,4100,0,0,4
Golem,6,4200,0,0,1
Golem,7,4200,1,0,6
Golem,8,4200,5,0,33
Golem,9,4200,6,0,20
Golem,10,4200,3,0,2
Golem,12,4200,1,0,2
Golem,13,4200,0,0,2
Golem,6,4300,0,0,1
Golem,7,4300,4,0,9
Golem,8,4300,7,0,30
Golem,9,4300,17,0,43
Golem,10,4300,11,0,17
Golem,11,4300,4,0,4
Golem,12,4300,0,0,3
Golem,13,4300,1,0,5
Golem,6,4400,1,0,0
Golem,7,4400,1,0,14
Golem,8,4400,13,0,58
Golem,9,4400,43,0,69
Golem,10,4400,32,0,53
Golem,11,4400,8,0,2
Golem,12,4400,2,0,2
Golem,13,4400,3,0,1
Golem,6,4500,0,0,2
Golem,7,4500,3,0,11
Golem,8,4500,13,0,27
Golem,9,4500,48,0,85
Golem,10,4500,55,0,84
Golem,11,4500,40,0,35
Golem,12,4500,16,0,9
Golem,13,4500,4,0,9
Golem,7,4600,4,0,9
Golem,8,4600,17,0,30
Golem,9,4600,57,0,96
Golem,10,4600,87,0,109
Golem,11,4600,58,0,68
Golem,12,4600,38,0,37
Golem,13,4600,21,0,15
Golem,7,4700,0,0,2
Golem,8,4700,9,0,27
Golem,9,4700,42,0,95
Golem,10,4700,117,0,171
Golem,11,4700,67,0,90
Golem,12,4700,38,0,59
Golem,13,4700,52,0,43
Golem,7,4800,1,0,0
Golem,8,4800,5,0,16
Golem,9,4800,40,0,82
Golem,10,4800,123,0,203
Golem,11,4800,89,0,117
Golem,12,4800,55,0,51
Golem,13,4800,79,0,74
Golem,8,4900,2,0,4
Golem,9,4900,25,0,46
Golem,10,4900,94,0,213
Golem,11,4900,134,0,193
Golem,12,4900,83,0,94
Golem,13,4900,113,0,78
Golem,6,5000,0,0,1
Golem,8,5000,0,0,1
Golem,9,5000,9,0,15
Golem,10,5000,99,0,137
Golem,11,5000,220,0,259
Golem,12,5000,154,0,148
Golem,13,5000,140,0,94
Golem,9,5100,3,0,4
Golem,10,5100,31,0,81
Golem,11,5100,135,0,213
Golem,12,5100,152,0,170
Golem,13,5100,190,0,131
Golem,7,5200,0,0,1
Golem,9,5200,0,0,3
Golem,10,5200,9,0,22
Golem,11,5200,70,0,115
Golem,12,5200,144,0,220
Golem,13,5200,225,0,172
Golem,10,5300,1,0,4
Golem,11,5300,34,0,43
Golem,12,5300,113,0,168
Golem,13,5300,335,0,250
Golem,10,5400,1,0,1
Golem,11,5400,4,0,6
Golem,12,5400,64,0,93
Golem,13,5400,304,0,300
Golem,11,5500,1,0,5
Golem,12,5500,28,0,35
Golem,13,5500,268,0,314
Golem,10,5600,1,0,1
Golem,11,5600,0,0,1
Golem,12,5600,12,0,14
Golem,13,5600,220,0,270
Golem,12,5700,7,0,7
Golem,13,5700,190,0,193
Golem,12,5800,0,0,4
Golem,13,5800,180,0,135
Golem,12,5900,0,0,1
Golem,13,5900,108,0,109
Golem,11,6000,0,0,1
Golem,12,6000,1,0,3
Golem,13,6000,96,0,79
Golem,13,6100,44,0,44
Golem,13,6200,24,0,32
Golem,13,6300,21,0,22
Golem,13,6400,12,0,6
Golem,12,6500,0,0,1
Golem,13,6500,3,0,2
Golem,13,6600,5,0,2
Golem,13,6700,3,0,1
Golem,13,6800,2,0,0
Golem,13,6900,0,0,1
Golem,13,7000,3,0,1
Golem,13,7300,1,0,0
Golem,13,7500,3,0,0
Golem,13,7600,0,0,1
Golem,13,7700,0,0,1
Graveyard,10,2300,0,0,1
Graveyard,10,3100,0,0,1
Graveyard,9,3200,1,0,0
Graveyard,10,3300,1,0,0
Graveyard,9,3500,0,0,2
Graveyard,9,3600,2,0,4
Graveyard,10,3600,1,0,2
Graveyard,9,3700,9,0,19
Graveyard,10,3700,2,0,1
Graveyard,9,3800,6,0,14
Graveyard,10,3800,0,0,3
Graveyard,9,3900,9,0,9
Graveyard,10,3900,1,0,3
Graveyard,9,4000,3,0,15
Graveyard,10,4000,1,0,4
Graveyard,11,4000,1,0,2
Graveyard,9,4100,8,0,24
Graveyard,10,4100,3,0,6
Graveyard,11,4100,0,0,2
Graveyard,13,4100,0,0,1
Graveyard,9,4200,11,0,31
Graveyard,10,4200,4,0,14
Graveyard,9,4300,21,0,52
Graveyard,10,4300,6,0,17
Graveyard,11,4300,2,0,2
Graveyard,13,4300,1,0,0
Graveyard,9,4400,33,0,76
Graveyard,10,4400,12,0,28
Graveyard,11,4400,1,0,1
Graveyard,12,4400,0,0,1
Graveyard,9,4500,44,0,105
Graveyard,10,4500,28,0,66
Graveyard,11,4500,4,0,7
Graveyard,13,4500,0,0,1
Graveyard,9,4600,48,0,119
Graveyard,10,4600,43,0,99
Graveyard,11,4600,21,0,18
Graveyard,12,4600,4,0,6
Graveyard,13,4600,3,0,3
Graveyard,9,4700,27,0,109
Graveyard,10,4700,59,0,103
Graveyard,11,4700,28,0,26
Graveyard,12,4700,8,0,7
Graveyard,13,4700,7,0,5
Graveyard,9,4800,41,0,84
Graveyard,10,4800,66,0,123
Graveyard,11,4800,38,0,31
Graveyard,12,4800,16,0,8
Graveyard,13,4800,18,0,12
Graveyard,9,4900,20,0,41
Graveyard,10,4900,70,0,119
Graveyard,11,4900,44,0,56
Graveyard,12,4900,16,0,10
Graveyard,13,4900,17,0,13
Graveyard,9,5000,6,0,20
Graveyard,10,5000,60,0,127
Graveyard,11,5000,79,0,78
Graveyard,12,5000,26,0,22
Graveyard,13,5000,14,0,11
Graveyard,9,5100,1,0,5
Graveyard,10,5100,42,0,62
Graveyard,11,5100,70,0,77
Graveyard,12,5100,39,0,34
Graveyard,13,5100,19,0,27
Graveyard,9,5200,2,0,6
Graveyard,10,5200,15,0,38
Graveyard,11,5200,59,0,74
Graveyard,12,5200,42,0,53
Graveyard,13,5200,28,0,35
Graveyard,10,5300,3,0,16
Graveyard,11,5300,47,0,52
Graveyard,12,5300,39,0,54
Graveyard,13,5300,36,0,34
Graveyard,10,5400,2,0,2
Graveyard,11,5400,16,0,21
Graveyard,12,5400,35,0,62
Graveyard,13,5400,43,0,52
Graveyard,10,5500,1,0,1
Graveyard,11,5500,12,0,14
Graveyard,12,5500,20,0,35
Graveyard,13,5500,53,0,54
Graveyard,10,5600,0,0,2
Graveyard,11,5600,7,0,6
Graveyard,12,5600,17,0,17
Graveyard,13,5600,58,0,55
Graveyard,11,5700,4,0,3
Graveyard,12,5700,13,0,16
Graveyard,13,5700,37,0,33
Graveyard,11,5800,1,0,0
Graveyard,12,5800,15,0,12
Graveyard,13,5800,33,0,39
Graveyard,11,5900,0,0,5
Graveyard,12,5900,10,0,14
Graveyard,13,5900,38,0,44
Graveyard,11,6000,0,0,1
Graveyard,12,6000,5,0,8
Graveyard,13,6000,43,0,32
Graveyard,11,6100,1,0,0
Graveyard,12,6100,4,0,5
Graveyard,13,6100,28,0,21
Graveyard,12,6200,10,0,6
Graveyard,13,6200,29,0,21
Graveyard,12,6300,0,0,2
Graveyard,13,6300,26,0,21
Graveyard,12,6400,0,0,1
Graveyard,13,6400,10,0,12
Graveyard,12,6500,0,0,1
Graveyard,13,6500,13,0,11
Graveyard,12,6600,1,0,0
Graveyard,13,6600,9,0,7
Graveyard,12,6700,1,0,0
Graveyard,13,6700,6,0,5
Graveyard,13,6800,5,0,3
Graveyard,13,6900,3,0,4
Graveyard,13,7000,2,0,0
Graveyard,13,7300,1,0,0
Graveyard,13,7400,1,0,1
Guards,6,2100,1,0,1
Guards,6,2200,1,0,0
Guards,7,2200,0,0,1
Guards,7,2300,3,0,1
Guards,9,2300,0,0,1
Guards,6,2400,1,0,1
Guards,7,2400,0,0,5
Guards,8,2400,0,0,1
Guards,7,2500,2,0,1
Guards,11,2600,1,0,0
Guards,6,2800,1,0,0
Guards,7,2800,1,0,1
Guards,8,2800,0,0,2
Guards,6,2900,1,0,0
Guards,7,2900,2,0,1
Guards,6,3000,1,0,0
Guards,7,3000,0,0,1
Guards,9,3000,0,0,2
Guards,7,3100,1,0,0
Guards,8,3100,0,0,1
Guards,9,3100,0,0,1
Guards,7,3200,1,0,0
Guards,8,3200,1,0,0
Guards,9,3200,0,0,1
Guards,11,3200,0,0,1
Guards,6,3300,0,0,1
Guards,8,3300,1,0,0
Guards,9,3300,1,0,0
Guards,6,3400,1,0,0
Guards,7,3400,4,0,1
Guards,8,3400,3,0,0
Guards,10,3400,0,0,1
Guards,6,3500,0,0,1
Guards,7,3500,5,0,3
Guards,8,3500,1,0,0
Guards,6,3600,2,0,2
Guards,7,3600,0,0,3
Guards,8,3600,1,0,0
Guards,9,3600,2,0,0
Guards,10,3600,0,0,1
Guards,6,3700,1,0,0
Guards,7,3700,4,0,10
Guards,8,3700,3,0,7
Guards,9,3700,2,0,2
Guards,10,3700,0,0,1
Guards,6,3800,3,0,4
Guards,7,3800,3,0,5
Guards,8,3800,6,0,8
Guards,9,3800,3,0,4
Guards,13,3800,1,0,0
Guards,6,3900,1,0,3
Guards,7,3900,3,0,3
Guards,8,3900,2,0,1
Guards,9,3900,1,0,6
Guards,6,4000,1,0,1
Guards,7,4000,0,0,3
Guards,8,4000,4,0,3
Guards,9,4000,6,0,2
Guards,10,4000,0,0,1
Guards,11,4000,0,0,1
Guards,12,4000,0,0,1
Guards,13,4000,0,0,1
Guards,6,4100,0,0,2
Guards,7,4100,0,0,10
Guards,8,4100,1,0,5
Guards,9,4100,2,0,5
Guards,10,4100,2,0,3
Guards,11,4100,1,0,2
Guards,13,4100,0,0,1
Guards,7,4200,0,0,4
Guards,8,4200,3,0,10
Guards,9,4200,9,0,16
Guards,10,4200,5,0,2
Guards,11,4200,3,0,0
Guards,12,4200,0,0,1
Guards,13,4200,0,0,1
Guards,6,4300,0,0,2
Guards,7,4300,6,0,10
Guards,8,4300,3,0,17
Guards,9,4300,12,0,30
Guards,10,4300,16,0,18
Guards,11,4300,1,0,3
Guards,12,4300,2,0,1
Guards,13,4300,1,0,1
Guards,6,4400,1,0,6
Guards,7,4400,4,0,10
Guards,8,4400,10,0,29
Guards,9,4400,14,0,33
Guards,10,4400,28,0,35
Guards,11,4400,2,0,7
Guards,12,4400,1,0,4
Guards,13,4400,2,0,4
Guards,6,4500,1,0,2
Guards,7,4500,3,0,18
Guards,8,4500,19,0,25
Guards,9,4500,17,0,38
Guards,10,4500,31,0,53
Guards,11,4500,18,0,21
Guards,12,4500,5,0,5
Guards,13,4500,1,0,6
Guards,6,4600,0,0,3
Guards,7,4600,5,0,8
Guards,8,4600,20,0,40
Guards,9,4600,35,0,44
Guards,10,4600,32,0,46
Guards,11,4600,27,0,31
Guards,12,4600,24,0,26
Guards,13,4600,9,0,13
Guards,7,4700,2,0,7
Guards,8,4700,15,0,20
Guards,9,4700,31,0,54
Guards,10,4700,48,0,71
Guards,11,4700,27,0,29
Guards,12,4700,30,0,40
Guards,13,4700,24,0,19
Guards,7,4800,0,0,4
Guards,8,4800,9,0,21
Guards,9,4800,29,0,65
Guards,10,4800,57,0,77
Guards,11,4800,23,0,34
Guards,12,4800,23,0,16
Guards,13,4800,57,0,35
Guards,7,4900,0,0,3
Guards,8,4900,3,0,16
Guards,9,4900,29,0,39
Guards,10,4900,70,0,106
Guards,11,4900,44,0,55
Guards,12,4900,21,0,28
Guards,13,4900,40,0,38
Guards,6,5000,0,0,1
Guards,8,5000,6,0,4
Guards,9,5000,16,0,22
Guards,10,5000,70,0,100
Guards,11,5000,81,0,61
Guards,12,5000,57,0,38
Guards,13,5000,44,0,32
Guards,8,5100,0,0,1
Guards,9,5100,4,0,10
Guards,10,5100,39,0,47
Guards,11,5100,74,0,97
Guards,12,5100,60,0,54
Guards,13,5100,47,0,34
Guards,8,5200,0,0,2
Guards,9,5200,0,0,2
Guards,10,5200,15,0,28
Guards,11,5200,59,0,83
Guards,12,5200,71,0,80
Guards,13,5200,71,0,37
Guards,8,5300,1,0,0
Guards,9,5300,0,0,2
Guards,10,5300,13,0,12
Guards,11,5300,32,0,55
Guards,12,5300,74,0,72
Guards,13,5300,83,0,52
Guards,10,5400,1,0,2
Guards,11,5400,24,0,31
Guards,12,5400,59,0,68
Guards,13,5400,98,0,90
Guards,10,5500,1,0,2
Guards,11,5500,7,0,16
Guards,12,5500,35,0,52
Guards,13,5500,94,0,86
Guards,9,5600,0,0,1
Guards,10,5600,0,0,2
Guards,11,5600,4,0,8
Guards,12,5600,37,0,34
Guards,13,5600,145,0,99
Guards,11,5700,6,0,5
Guards,12,5700,22,0,22
Guards,13,5700,88,0,75
Guards,11,5800,1,0,2
Guards,12,5800,11,0,18
Guards,13,5800,63,0,63
Guards,10,5900,0,0,1
Guards,11,5900,0,0,1
Guards,12,5900,12,0,6
Guards,13,5900,28,0,50
Guards,12,6000,5,0,3
Guards,13,6000,32,0,26
Guards,12,6100,2,0,1
Guards,13,6100,16,0,19
Guards,12,6200,1,0,1
Guards,13,6200,9,0,8
Guards,13,6300,4,0,8
Guards,12,6400,1,0,0
Guards,13,6400,8,0,1
Guards,13,6500,1,0,4
Guards,13,6600,1,0,1
Guards,13,6700,0,0,1
Guards,13,6800,1,0,1
Guards,13,7200,0,0,1
Heal Spirit,3,1300,1,0,0
Heal Spirit,8,1600,0,0,1
Heal Spirit,9,2400,0,0,1
Heal Spirit,3,2600,0,0,1
Heal Spirit,10,2800,0,0,1
Heal Spirit,3,3100,0,0,1
Heal Spirit,5,3100,1,0,1
Heal Spirit,7,3100,0,0,1
Heal Spirit,4,3200,0,0,1
Heal Spirit,6,3200,1,0,0
Heal Spirit,5,3300,1,0,1
Heal Spirit,6,3300,1,0,0
Heal Spirit,3,3400,0,0,1
Heal Spirit,6,3400,1,0,1
Heal Spirit,7,3400,0,0,1
Heal Spirit,4,3500,1,0,0
Heal Spirit,5,3500,1,0,0
Heal Spirit,6,3500,1,0,1
Heal Spirit,7,3500,1,0,0
Heal Spirit,6,3600,2,0,1
Heal Spirit,7,3600,3,0,4
Heal Spirit,8,3600,0,0,1
Heal Spirit,13,3600,1,0,0
Heal Spirit,3,3700,0,0,1
Heal Spirit,6,3700,0,0,1
Heal Spirit,7,3700,2,0,2
Heal Spirit,5,3800,1,0,1
Heal Spirit,6,3800,2,0,1
Heal Spirit,7,3800,1,0,5
Heal Spirit,8,3800,1,0,0
Heal Spirit,9,3800,0,0,1
Heal Spirit,7,3900,1,0,5
Heal Spirit,8,3900,1,0,1
Heal Spirit,9,3900,0,0,1
Heal Spirit,3,4000,0,0,2
Heal Spirit,6,4000,0,0,1
Heal Spirit,7,4000,0,0,5
Heal Spirit,8,4000,0,0,1
Heal Spirit,9,4000,1,0,0
Heal Spirit,10,4000,0,0,1
Heal Spirit,11,4000,0,0,2
Heal Spirit,12,4000,0,0,1
Heal Spirit,13,4000,0,0,3
Heal Spirit,3,4100,1,0,1
Heal Spirit,6,4100,0,0,2
Heal Spirit,7,4100,1,0,2
Heal Spirit,8,4100,2,0,3
Heal Spirit,9,4100,0,0,1
Heal Spirit,10,4100,1,0,2
Heal Spirit,11,4100,1,0,1
Heal Spirit,12,4100,0,0,1
Heal Spirit,3,4200,0,0,2
Heal Spirit,6,4200,1,0,1
Heal Spirit,7,4200,3,0,6
Heal Spirit,8,4200,0,0,5
Heal Spirit,9,4200,1,0,1
Heal Spirit,10,4200,1,0,0
Heal Spirit,11,4200,0,0,1
Heal Spirit,12,4200,2,0,0
Heal Spirit,3,4300,0,0,2
Heal Spirit,5,4300,0,0,1
Heal Spirit,6,4300,1,0,2
Heal Spirit,7,4300,3,0,10
Heal Spirit,8,4300,1,0,12
Heal Spirit,9,4300,0,0,4
Heal Spirit,10,4300,0,0,2
Heal Spirit,11,4300,1,0,1
Heal Spirit,12,4300,1,0,0
Heal Spirit,5,4400,1,0,0
Heal Spirit,6,4400,2,0,6
Heal Spirit,7,4400,4,0,21
Heal Spirit,8,4400,13,0,14
Heal Spirit,9,4400,8,0,11
Heal Spirit,10,4400,5,0,0
Heal Spirit,11,4400,2,0,1
Heal Spirit,12,4400,0,0,2
Heal Spirit,13,4400,0,0,2
Heal Spirit,5,4500,0,0,1
Heal Spirit,6,4500,4,0,8
Heal Spirit,7,4500,9,0,12
Heal Spirit,8,4500,16,0,29
Heal Spirit,9,4500,24,0,24
Heal Spirit,10,4500,10,0,10
Heal Spirit,11,4500,0,0,2
Heal Spirit,12,4500,0,0,1
Heal Spirit,13,4500,1,0,1
Heal Spirit,3,4600,0,0,1
Heal Spirit,6,4600,3,0,4
Heal Spirit,7,4600,5,0,13
Heal Spirit,8,4600,19,0,46
Heal Spirit,9,4600,23,0,31
Heal Spirit,10,4600,11,0,14
Heal Spirit,11,4600,2,0,11
Heal Spirit,12,4600,1,0,1
Heal Spirit,13,4600,2,0,3
Heal Spirit,3,4700,0,0,2
Heal Spirit,6,4700,2,0,2
Heal Spirit,7,4700,4,0,15
Heal Spirit,8,4700,20,0,41
Heal Spirit,9,4700,21,0,49
Heal Spirit,10,4700,20,0,33
Heal Spirit,11,4700,10,0,12
Heal Spirit,12,4700,4,0,2
Heal Spirit,13,4700,2,0,2
Heal Spirit,3,4800,0,0,1
Heal Spirit,6,4800,0,0,1
Heal Spirit,7,4800,2,0,4
Heal Spirit,8,4800,13,0,41
Heal Spirit,9,4800,38,0,68
Heal Spirit,10,4800,33,0,41
Heal Spirit,11,4800,14,0,14
Heal Spirit,12,4800,4,0,8
Heal Spirit,13,4800,5,0,4
Heal Spirit,7,4900,1,0,5
Heal Spirit,8,4900,10,0,32
Heal Spirit,9,4900,36,0,82
Heal Spirit,10,4900,41,0,68
Heal Spirit,11,4900,21,0,19
Heal Spirit,12,4900,7,0,5
Heal Spirit,13,4900,5,0,9
Heal Spirit,3,5000,0,0,1
Heal Spirit,6,5000,1,0,0
Heal Spirit,7,5000,2,0,1
Heal Spirit,8,5000,6,0,13
Heal Spirit,9,5000,44,0,82
Heal Spirit,10,5000,86,0,79
Heal Spirit,11,5000,37,0,30
Heal Spirit,12,5000,7,0,8
Heal Spirit,13,5000,7,0,8
Heal Spirit,7,5100,0,0,1
Heal Spirit,8,5100,1,0,2
Heal Spirit,9,5100,9,0,19
Heal Spirit,10,5100,56,0,83
Heal Spirit,11,5100,38,0,62
Heal Spirit,12,5100,20,0,8
Heal Spirit,13,5100,9,0,9
Heal Spirit,5,5200,0,0,1
Heal Spirit,6,5200,0,0,1
Heal Spirit,8,5200,0,0,1
Heal Spirit,9,5200,2,0,11
Heal Spirit,10,5200,34,0,55
Heal Spirit,11,5200,30,0,52
Heal Spirit,12,5200,11,0,11
Heal Spirit,13,5200,9,0,8
Heal Spirit,3,5300,0,0,1
Heal Spirit,8,5300,0,0,1
Heal Spirit,9,5300,1,0,1
Heal Spirit,10,5300,20,0,22
Heal Spirit,11,5300,35,0,37
Heal Spirit,12,5300,11,0,19
Heal Spirit,13,5300,21,0,19
Heal Spirit,7,5400,0,0,1
Heal Spirit,9,5400,1,0,0
Heal Spirit,10,5400,7,0,9
Heal Spirit,11,5400,20,0,21
Heal Spirit,12,5400,20,0,20
Heal Spirit,13,5400,27,0,19
Heal Spirit,9,5500,0,0,1
Heal Spirit,10,5500,2,0,7
Heal Spirit,11,5500,8,0,12
Heal Spirit,12,5500,21,0,22
Heal Spirit,13,5500,17,0,22
Heal Spirit,9,5600,0,0,1
Heal Spirit,10,5600,2,0,1
Heal Spirit,11,5600,4,0,13
Heal Spirit,12,5600,19,0,15
Heal Spirit,13,5600,23,0,21
Heal Spirit,7,5700,0,0,1
Heal Spirit,10,5700,1,0,0
Heal Spirit,11,5700,5,0,5
Heal Spirit,12,5700,11,0,12
Heal Spirit,13,5700,26,0,29
Heal Spirit,11,5800,1,0,6
Heal Spirit,12,5800,14,0,23
Heal Spirit,13,5800,33,0,31
Heal Spirit,11,5900,2,0,2
Heal Spirit,12,5900,4,0,9
Heal Spirit,13,5900,31,0,32
Heal Spirit,10,6000,0,0,1
Heal Spirit,11,6000,2,0,0
Heal Spirit,12,6000,7,0,10
Heal Spirit,13,6000,41,0,31
Heal Spirit,11,6100,0,0,1
Heal Spirit,12,6100,2,0,2
Heal Spirit,13,6100,36,0,20
Heal Spirit,11,6200,1,0,0
Heal Spirit,12,6200,1,0,7
Heal Spirit,13,6200,30,0,23
Heal Spirit,11,6300,1,0,0
Heal Spirit,12,6300,2,0,3
Heal Spirit,13,6300,27,0,14
Heal Spirit,12,6400,0,0,2
Heal Spirit,13,6400,13,0,18
Heal Spirit,12,6500,1,0,0
Heal Spirit,13,6500,13,0,5
Heal Spirit,12,6600,1,0,0
Heal Spirit,13,6600,13,0,6
Heal Spirit,13,6700,18,0,7
Heal Spirit,12,6800,1,0,1
Heal Spirit,13,6800,7,0,7
Heal Spirit,13,6900,7,0,5
Heal Spirit,13,7000,5,0,3
Heal Spirit,13,7100,2,0,1
Heal Spirit,13,7200,2,0,0
Heal Spirit,13,7300,1,0,0
Heal Spirit,13,7400,4,0,1
Heal Spirit,13,7500,1,0,0
Heal Spirit,13,7600,0,0,1
Heal Spirit,13,7700,0,0,1
Heal Spirit,13,7800,1,0,0
Hog Rider,5,700,1,0,0
Hog Rider,10,700,0,0,1
Hog Rider,6,800,1,0,0
Hog Rider,6,900,0,0,1
Hog Rider,7,1000,0,0,3
Hog Rider,6,1100,0,0,2
Hog Rider,7,1100,0,0,1
Hog Rider,5,1200,0,0,1
Hog Rider,6,1200,1,0,2
Hog Rider,9,1300,1,0,0
Hog Rider,5,1400,1,0,0
Hog Rider,6,1400,3,0,5
Hog Rider,7,1400,1,0,0
Hog Rider,7,1500,0,0,2
Hog Rider,9,1500,1,0,0
Hog Rider,10,1500,0,0,1
Hog Rider,7,1600,1,0,1
Hog Rider,9,1600,0,0,1
Hog Rider,5,1700,0,0,1
Hog Rider,6,1700,0,0,2
Hog Rider,7,1700,3,0,5
Hog Rider,8,1700,0,0,1
Hog Rider,9,1700,1,0,0
Hog Rider,10,1700,0,0,1
Hog Rider,6,1800,2,0,3
Hog Rider,7,1800,2,0,7
Hog Rider,8,1800,0,0,1
Hog Rider,9,1800,0,0,1
Hog Rider,5,1900,0,0,2
Hog Rider,6,1900,0,0,3
Hog Rider,7,1900,0,0,8
Hog Rider,8,1900,0,0,1
Hog Rider,7,2000,3,0,2
Hog Rider,6,2100,2,0,4
Hog Rider,7,2100,5,0,2
Hog Rider,8,2100,1,0,5
Hog Rider,6,2200,3,0,2
Hog Rider,7,2200,5,0,8
Hog Rider,8,2200,2,0,1
Hog Rider,7,2300,1,0,3
Hog Rider,9,2300,0,0,1
Hog Rider,13,2300,0,0,1
Hog Rider,6,2400,1,0,2
Hog Rider,7,2400,4,0,7
Hog Rider,8,2400,1,0,3
Hog Rider,7,2500,8,0,5
Hog Rider,8,2500,5,0,2
Hog Rider,6,2600,1,0,0
Hog Rider,7,2600,1,0,0
Hog Rider,8,2600,1,0,1
Hog Rider,10,2600,1,0,0
Hog Rider,7,2700,1,0,3
Hog Rider,8,2700,3,0,2
Hog Rider,9,2700,1,0,0
Hog Rider,10,2700,0,0,1
Hog Rider,11,2700,0,0,1
Hog Rider,12,2700,0,0,1
Hog Rider,6,2800,1,0,2
Hog Rider,7,2800,2,0,7
Hog Rider,8,2800,2,0,2
Hog Rider,10,2800,0,0,1
Hog Rider,6,2900,0,0,1
Hog Rider,7,2900,2,0,5
Hog Rider,8,2900,1,0,3
Hog Rider,9,2900,1,0,1
Hog Rider,6,3000,1,0,0
Hog Rider,7,3000,5,0,1
Hog Rider,8,3000,0,0,1
Hog Rider,13,3000,0,0,1
Hog Rider,6,3100,0,0,1
Hog Rider,7,3100,3,0,5
Hog Rider,8,3100,6,0,2
Hog Rider,9,3100,2,0,1
Hog Rider,12,3100,0,0,1
Hog Rider,6,3200,2,0,2
Hog Rider,7,3200,7,0,6
Hog Rider,8,3200,4,0,4
Hog Rider,9,3200,0,0,1
Hog Rider,11,3200,0,0,1
Hog Rider,6,3300,1,0,0
Hog Rider,7,3300,7,0,1
Hog Rider,8,3300,2,0,1
Hog Rider,9,3300,2,0,0
Hog Rider,12,3300,0,0,1
Hog Rider,13,3300,0,0,2
Hog Rider,7,3400,9,0,14
Hog Rider,8,3400,7,0,6
Hog Rider,9,3400,3,0,2
Hog Rider,6,3500,0,0,2
Hog Rider,7,3500,8,0,17
Hog Rider,8,3500,11,0,15
Hog Rider,9,3500,2,0,2
Hog Rider,6,3600,1,0,4
Hog Rider,7,3600,14,0,10
Hog Rider,8,3600,24,0,25
Hog Rider,9,3600,4,0,11
Hog Rider,11,3600,2,0,0
Hog Rider,12,3600,0,0,1
Hog Rider,13,3600,1,0,4
Hog Rider,5,3700,0,0,1
Hog Rider,6,3700,1,0,8
Hog Rider,7,3700,16,0,26
Hog Rider,8,3700,26,0,47
Hog Rider,9,3700,12,0,11
Hog Rider,10,3700,1,0,3
Hog Rider,11,3700,0,0,3
Hog Rider,12,3700,0,0,2
Hog Rider,13,3700,0,0,4
Hog Rider,6,3800,0,0,9
Hog Rider,7,3800,22,0,40
Hog Rider,8,3800,38,0,79
Hog Rider,9,3800,18,0,35
Hog Rider,10,3800,2,0,0
Hog Rider,6,3900,4,0,3
Hog Rider,7,3900,7,0,31
Hog Rider,8,3900,24,0,67
Hog Rider,9,3900,7,0,10
Hog Rider,10,3900,1,0,4
Hog Rider,11,3900,1,0,0
Hog Rider,13,3900,0,0,2
Hog Rider,4,4000,0,0,1
Hog Rider,6,4000,0,0,3
Hog Rider,7,4000,10,0,8
Hog Rider,8,4000,17,0,15
Hog Rider,9,4000,8,0,17
Hog Rider,10,4000,0,0,5
Hog Rider,11,4000,1,0,5
Hog Rider,12,4000,2,0,2
Hog Rider,13,4000,3,0,16
Hog Rider,6,4100,0,0,1
Hog Rider,7,4100,6,0,19
Hog Rider,8,4100,17,0,39
