leftstartingtrophies,.fitted,.se.fit,.resid,.hat,.sigma,.cooksd
4593,4781.656367192537,162.3708050996941,-188.6563671920522,0.27689042840826134,308.57498986331984,4.4371334362498896e-5
4757,4891.638188002914,91.87758735111628,-134.6381880027464,0.0886566301716498,308.57804834613313,4.555578044330993e-6
4599,4537.771637794475,89.15412906251402,61.22836220584016,0.08347856571374117,308.57969605467497,8.77111577698131e-7
4685,4722.121567158038,141.19588234858287,-37.1215671579582,0.20938044499443095,308.57994084722077,1.0867094696359687e-6
1891,1950.4556108756847,88.27422364831023,-59.45561087521109,0.08183891604536316,308.57972111527636,8.079186413955514e-7
4666,4352.9620590438035,199.81426737985151,313.03794095637056,0.41931948631323146,308.5625240893969,2.868958913762279e-4
4847,4939.999640896121,98.80846697119064,-92.99964089575614,0.10253694584827634,308.57911763344003,2.5922064948274055e-6
4889,4939.999640896121,98.80846697118888,-50.99964089580719,0.10253694584827257,308.5798203835095,7.795451743296737e-7
4957,4993.500312756143,166.46129032069547,-36.50031275552101,0.2910171401334987,308.5799266459453,1.815934166771468e-6
3368,4118.289751985796,106.65530285478422,-750.289751985034,0.119469476745254,308.513446921191,2.0421422572264897e-4
4634,4730.2121979399335,273.49207327533037,-96.21219793989444,0.785563944423346,308.57562094588013,3.723111357285508e-4
1759,2529.569794581909,108.9209408133689,-770.5697945813607,0.1245990763541214,308.5093811989522,2.2729224387659452e-4
5247,5009.756953010283,127.96819496061003,237.2430469899064,0.17198720679341323,308.5730339818218,3.3240601022567286e-5
4467,4792.7755334426965,84.9745784260028,-325.7755334425215,0.07583507006559952,308.56814685211157,2.2185431776828184e-5
4886,5013.543413766256,106.72764717767967,-127.54341376615831,0.11963160407365087,308.57819570130357,5.9114353530731215e-6
5253,5334.028631083114,53.04458575891567,-81.02863108368925,0.029551135924502224,308.5794170806413,4.850267631606965e-7
1813,2267.7253942685,78.5034581069204,-454.725394268087,0.06472463813808868,308.5570667042353,3.602042989031364e-5
4863,4967.957563574368,117.90463155036143,-104.95756357411216,0.14600031271228112,308.5787774331324,5.191892310840465e-6
2850,3354.127831053184,206.6736169419536,-504.127831052785,0.4486029602515886,308.5320544240108,8.828246569056997e-4
4663,4940.390967645925,85.79868431799727,-277.39096764539175,0.07731313988830436,308.571426127585,1.6450878792117597e-5
4712,4859.706342765991,75.40237326192954,-147.70634276548145,0.059712064348576566,308.57770299073945,3.4689535119717676e-6
4918,4854.223648645679,199.92021899338192,63.776351354266424,0.41976429293904916,308.5793915962712,1.1939214677004992e-5
4760,4509.349865754714,193.76194556096996,250.6501342452589,0.3943020438159806,308.5693059160401,1.5896903088521725e-4
4673,4509.349865754714,193.76194556097195,163.6501342453267,0.3943020438159893,308.5755116928992,6.776561364277039e-5
4141,4244.576956911966,117.64628223926373,-103.57695691200489,0.14536119013973797,308.57881356876504,5.026542689821231e-6
4625,4613.01819666429,90.3097263611912,11.981803336108268,0.0856566544368237,308.58010623111034,3.4629537920495414e-8
4491,4377.696436001008,78.75899860521442,113.30356399929379,0.06514670071693064,308.5786905762503,2.2529547534197734e-6
4588,4361.000968522844,52.57222178223107,226.99903147738186,0.029027171427100103,308.5745884439297,3.735067065148201e-6
4889,4870.1410142524865,118.24590621427583,18.85898574791055,0.14684673100668447,308.58007913193273,1.689299529443861e-7
4890,4944.696945561307,107.15904129811172,-54.69694556090963,0.1206006626584583,308.57976783436993,1.0984072918121532e-6
4508,4433.17064360066,102.58721440128889,74.82935639942285,0.11052958255856722,308.57946612702705,1.841702018980465e-6
5151,5155.712733034658,138.51409527750423,-4.712733034794094,0.20150229389231863,308.58011970408836,1.6524874048380434e-8
4391,4215.508034628145,157.84897387544217,175.4919653720071,0.26168304284988114,308.57577268098754,3.4806808369988764e-5
5077,5091.306163423914,48.521724308707135,-14.306163423817704,0.024726605895782842,308.58010072061705,1.2526159836804606e-8
4761,4589.55790090441,120.78422865232395,171.44209909591774,0.1532189618506206,308.57650289849516,1.478648848593117e-5
5104,5041.294309021699,289.131104856718,62.705690977736126,0.8779740638165875,308.5767623586346,5.458221272337853e-4
5005,5000.599464177436,141.07656012242245,4.4005358220220465,0.20902670685802602,308.580120051597,1.523172505090144e-8
4657,4840.990612288282,109.02343239564959,-183.9906122879795,0.12483367522310515,308.576088840407,1.298977777626775e-5
4613,4209.085479210722,131.38597265815525,403.9145207896485,0.18129676555896493,308.55934124343884,1.0389049329800652e-4
4584,4536.742688800596,162.650437855864,47.25731119931285,0.2778449633815339,308.5798001157532,2.8011701331209097e-6
4508,4483.431717736846,75.28767285837769,24.56828226364948,0.059530537207971884,308.58005567600827,9.564446067828242e-8
4356,4173.951505070239,71.16422512981933,182.04849492990311,0.05318822593259105,308.57647237619085,4.629373511710002e-6
1394,1243.642975026843,151.51325370402904,150.35702497371412,0.24109783156600129,308.5770161087612,2.228070849440109e-5
4689,4620.004195809334,133.22354869683022,68.99580419054415,0.18640349490921512,308.5795124447363,3.156029804254949e-6
4708,4612.970576469149,133.21896963588185,95.02942353072758,0.18639068128424172,308.57896513919627,5.986436618195483e-6
4973,5103.050492115979,152.85302359625675,-130.05049211569542,0.24538054288715194,308.5777853577653,1.7158051100178943e-5
4924,5096.016872775797,152.86335848557755,-172.01687277546222,0.2454137259596948,308.5760333607475,3.0024997146135735e-5
4532,4338.136502320826,96.17579211909366,193.86349767941533,0.09714570377517169,308.57578165832575,1.054484452370904e-5
4590,4284.282779915583,117.6468586693049,305.7172200846662,0.14536261459209543,308.56871819305303,4.37913756193086e-5
5881,5439.384338440409,178.38812816416748,441.6156615589197,0.33421347186126527,308.5495746337658,3.4618058799245905e-4
4214,4175.11051261358,118.28338640739075,38.8894873871207,0.14693983725085757,308.5799377238143,7.189596233182742e-7
4877,4873.864902841189,109.42124428601633,3.1350971590141135,0.1257463399806658,308.5801214322406,3.8069947306227265e-9
4590,4551.172001614091,76.96279933562876,38.82799838612554,0.062209078257662725,308.57995495946125,2.5106811135681455e-7
4626,4484.47366526385,127.1342498728329,141.5263347364385,0.16975289318463288,308.57760680610323,1.1612795916556374e-5
4775,4694.543775755109,74.60908960696203,80.45622424532236,0.058462251436018076,308.5794056544079,1.005030380797128e-6
4908,4808.9427117788555,149.84305354313742,99.05728822104352,0.2358116647786561,308.5787836053373,9.32818556631481e-6
3972,4237.368461722788,147.99962658542074,-265.3684617227284,0.23004526271396278,308.57058482969063,6.433411769606821e-5
5061,5036.0978431456,91.76934194855211,24.90215685447272,0.0884478519538328,308.5800516632869,1.5540250424043343e-7
1817,2293.3041554950773,140.0793280556829,-476.30415549493074,0.2060820447122334,308.5503222777513,1.7462944726323186e-4
1844,2230.821278830339,171.34378239433644,-386.82127883018103,0.30833920932129166,308.5575620188368,2.2705077328793758e-4
4871,4821.468397362421,119.58836241766579,49.531602637812995,0.1501999862454982,308.5798215431585,1.2013263900648536e-6
4763,4876.751716497813,132.9134645116039,-113.7517164976759,0.18553677863613866,308.5784658715418,8.520455370863285e-6
4700,4878.149637585383,180.92643920746548,-178.14963758549717,0.3437922853936509,308.57507902312113,5.965449610444904e-5
4824,4931.538736987519,162.68285342423715,-107.53873698720287,0.27795572115145845,308.5784523828318,1.4515688838151288e-5
4366,4539.706630204489,103.91449358958423,-173.70663020426224,0.11340816046554644,308.57657350248553,1.0249188233587157e-5
3118,3457.7804698788445,162.792661532524,-339.7804698786879,0.27833107838333554,308.56343947584867,1.4525876695973517e-4
4882,4801.650052243795,227.2177073655462,80.34994775622327,0.5422210853987652,308.57865190701693,3.9327456655985966e-5
4752,4843.971568396342,100.47549293431581,-91.97156839613498,0.1060259923939889,308.57913589372464,2.641980327484913e-6
3660,2862.117560289311,59.37204818766387,797.8824397111337,0.03702167956944815,308.5111753838567,5.9835750611997476e-5
4644,4900.615613761489,107.26122619694897,-256.61561376128236,0.12083077748829886,308.57231161402507,2.4235869450729336e-5
4005,4367.654889561049,126.01749475856626,-362.654889560475,0.16678375144792837,308.56366192101603,7.438496850699942e-5
5387,5274.965858695859,280.33526027681586,112.03414130412813,0.8253677731760428,308.57262731184466,7.997593667424785e-4
4342,4373.383432589358,131.63860132641176,-31.38343258906876,0.18199462990958365,308.579997044498,6.306769840711496e-7
4353,4373.383432589358,131.63860132641145,-20.383432589047445,0.18199462990958243,308.580069637618,2.6604845341990094e-7
4421,4549.5244447472105,78.61298325404049,-128.52444474713272,0.06490536700850617,308.57828045821697,2.886694240328392e-6
4685,4844.037556667164,102.1526742540091,-159.03755666695267,0.10959520064144909,308.5771603599901,8.231439173934647e-6
4479,4844.159454689119,115.1442572208621,-365.1594546888246,0.1392440415519628,308.56396773824855,5.899856875781059e-5
4850,4930.098532750806,32.409275480563764,-80.09853275145852,0.011031401709877674,308.57944609491744,1.7036275273794784e-7
1819,2585.3239759756448,57.78385623865847,-766.323975975476,0.03506752358824193,308.51665099521165,5.2070998968364946e-5
1777,2398.320665947617,76.16775473055303,-621.32066594744,0.060930446744328313,308.53725088065096,6.279575297900305e-5
5077,4742.380925324401,188.70396144002908,334.6190746755692,0.37398491917701215,308.56147012140116,2.5156239355131826e-4
4788,4876.418994126383,88.1133728112094,-88.41899412634896,0.08154093857920118,308.5792349604664,1.7791274950884634e-6
4550,4786.1531704393,95.07549979672953,-236.15317043914308,0.09493564148110198,308.5736969177305,1.5216604635063027e-5
3363,3725.26574090911,81.57808672036806,-362.26574090895707,0.0698938696876047,308.5654083143945,2.496252050021358e-5
4876,4554.129973987108,185.1460289675838,321.8700260127661,0.3600152175577004,308.5632411353659,2.1438898371971526e-4
3885,3924.690521085245,99.47630666347665,-39.69052108507565,0.10392771051360028,308.57993927290465,4.800414056319774e-7
4437,4007.8128689010705,151.591981201174,429.1871310988641,0.24134844937968086,308.5548018997434,1.8184988383712554e-4
4945,5053.063773575049,183.85951032796498,-108.06377357642873,0.35502934672174724,308.5782344890645,2.3464128830720124e-5
4579,4515.103645831762,164.88329828289085,63.89635416854334,0.2855258202295333,308.5795267051878,5.376309969488005e-6
4746,4821.840723378161,143.43421713689327,-75.8407233783094,0.21607155121392113,308.57935747329714,4.7611241310609334e-6
4998,5123.973729382124,161.7715583482188,-125.9737293817356,0.27485041257634163,308.57784047181866,1.9528144939655343e-5
4946,5162.254124431562,162.67268853204124,-216.25412443145478,0.2779209872921481,308.5733686868604,5.868681348304238e-5
4880,4815.577820153419,137.98201100526927,64.42217984667202,0.1999571764443458,308.57958164492146,3.0523982180793643e-6
3185,3351.0104229793146,75.04192276650762,-166.01042297924778,0.05914253854131218,308.5770679932285,4.334937484469737e-6
4552,4730.212434390888,189.85096687795024,-178.21243439082969,0.37854514591312693,308.5747932194338,7.32882496827403e-5
3569,3342.3282767668215,179.4779645542044,226.6717232338448,0.3383096035607953,308.57202507586624,9.346719030650111e-5
4824,4942.911663518756,224.63781507058678,-118.91166351847122,0.5299779338597235,308.5769854219406,7.986013398357459e-5
4702,4874.40814585276,85.80304931930819,-172.4081458526994,0.07732100668822242,308.57676310781517,6.355820565561313e-6
4659,4777.110977063779,141.90190584151094,-118.11097706344252,0.21147961534585266,308.5782776918565,1.1170767628397666e-5
5057,5168.375654475032,134.0062974980749,-111.37565447497033,0.18860033996949968,308.5785283643459,8.365910198356097e-6
5036,4940.057611175858,100.43599065352619,95.9423888241906,0.10594263982543212,308.57904895304824,2.87224122716748e-6
4434,4758.409013934851,240.73595752051605,-324.40901393527304,0.6086589074010174,308.5520775010531,9.84710872828465e-4
2788,2761.032192024483,139.45040026724033,26.967807976142417,0.2042356657572074,308.5800273000359,5.522220841590144e-7
4590,4780.281029039384,165.5454445964401,-190.2810290396057,0.28782368167624806,308.5748209171276,4.837291758747037e-5
3851,3999.9862214428504,143.59865636649434,-148.98622144279037,0.2165672628657957,308.57716799903744,1.8439172209327186e-5
4450,4281.167391559828,87.25222460424776,168.8326084406075,0.07995489777668464,308.57689178467575,6.338687323687815e-6
4364,4113.197819647039,134.58423760653784,250.80218035334147,0.19023063270972232,308.5720220657284,4.29615767249985e-5
4532,4666.298920796312,93.47447984455827,-134.29892079617665,0.0917652325035264,308.5780517227877,4.723748870105338e-6
3788,3383.9840702376378,112.52393585300018,404.01592976309905,0.13297863907898086,308.5604895472133,6.797967738124006e-5
5120,5233.091714076238,44.92380586842394,-113.0917140769275,0.021195571876434175,308.5787599884336,6.661540808249217e-7
4609,4488.9218191612545,70.67876074247665,120.07818083894642,0.05246502779949363,308.5785357358775,1.9836609431621874e-6
5032,5217.52057796863,78.98818744598101,-185.52057796833586,0.065526406440757,308.57628175958286,6.080317997701037e-6
5015,4956.867286142582,103.93856103368266,58.13271385786876,0.11346069905855428,308.579725092465,1.1485515621901391e-6
4858,4956.867286142582,103.93856103368208,-98.867286142105,0.11346069905855301,308.5789728240136,3.322113968109779e-6
4903,5096.682663903831,140.2486772182058,-193.6826639036642,0.2065806324520478,308.57519212564983,2.8981798925592728e-5
3326,3510.9314248434703,135.08503274332435,-184.93142484312676,0.1916489833789325,308.575710645431,2.361499215042314e-5
4716,4666.933175510965,101.39508791235296,49.06682448927143,0.10797566495032543,308.57984115133223,7.691449955654442e-7
4675,4666.933175510965,101.39508791235306,8.066824489252413,0.10797566495032568,308.5801149972428,2.078918817894901e-8
4539,4665.891179242606,116.0988732405826,-126.89117924260093,0.14156244819859332,308.57816663333847,7.2820448407880015e-6
4338,4512.778202821701,127.5340796315063,-174.77820282145993,0.17082229793622136,308.57628078857107,1.786831915052503e-5
4572,4524.889219773896,121.8481821846285,47.11078022611476,0.15593017417042532,308.5798484034287,1.1435991901880292e-6
2508,2494.551260636984,131.63568657840534,13.448739363194239,0.18198657053176318,308.58009954726384,1.1580877282375707e-7
2734,3718.9867937721524,95.13391622400262,-984.9867937712922,0.09505233831125597,308.46830170331185,2.651163597799259e-4
4482,4349.2823873006755,169.5300704583121,132.71761269945804,0.30184607995620977,308.57749164167654,2.568030233074668e-5
4358,3772.185086898811,72.24264397728666,585.8149131015592,0.05481246322910267,308.54225773668975,4.9570582813966096e-5
5562,5165.384056249571,113.77533402379835,396.615943750009,0.13595284287542767,308.5611370542361,6.743938035477167e-5
4578,4464.37540447184,91.83589396755104,113.62459552815851,0.0885761849554595,308.5786454284087,3.2410128932186497e-6
4626,4608.10063635879,269.63636383304515,17.899363641325913,0.76357021407034,308.57998129230685,1.0303377570705805e-5
4718,4495.988777137337,105.36583876984193,222.0112228628303,0.11659816416297812,308.57430421775416,1.7337433463627944e-5
4605,4488.955157797155,105.36903335277296,116.04484220303567,0.11660523454092966,308.578532942157,4.737180361837808e-6
4884,4566.189899044355,155.586396056588,317.81010095577284,0.25423497569845477,308.56599884687785,1.0869923774765171e-4
3072,3217.202104187729,144.9041413088156,-145.20210418763304,0.22052287728181663,308.5773019405268,1.801575865714327e-5
4626,4510.090378238759,164.62303806805753,115.90962176125588,0.2846251545594532,308.5781641494791,1.759157638279955e-5
4650,4547.646234790755,116.99869720677192,102.35376520914438,0.14376531053754685,308.5788466869186,4.836552959550053e-6
4264,4123.4619858042915,119.29369519042044,140.5380141961446,0.1494607088575816,308.5777010075255,9.606954482631403e-6
5305,5005.106664534385,126.72635268382969,299.89333546654564,0.16866537112765065,308.56884095424857,5.167347217115889e-5
4752,4716.894200092624,79.18908220698529,35.10579990753037,0.06586014373535601,308.5799850253969,2.1898604895299697e-7
3208,3210.466151885205,143.74383813796567,-2.4661518848989,0.21700539388716217,308.5801217946237,5.068185017113619e-9
4440,4536.532776539371,105.47202530813796,-96.53277653921843,0.11683329529020443,308.5790222957384,3.286174928894901e-6
4514,4633.549659796282,126.42375432361523,-119.54965979622145,0.16786085132091447,308.5783315495761,8.156691443386208e-6
5142,5119.504295941721,184.8477256483439,22.49570405778659,0.35885605449350283,308.58004029500216,1.0400834810386197e-6
4497,4439.416021628969,74.16748591459842,57.583978371257224,0.057772235201027346,308.5797556142887,5.080079863073909e-7
4718,4728.041892575619,303.68530752617687,-10.041892575968673,0.9685891884403125,308.57978782489454,2.3306243330543737e-4
4763,4622.557431274013,163.09602862449614,140.44256872657968,0.2793693950190834,308.5772683430313,2.498105539835383e-5
4763,4608.490192593646,163.09667081274915,154.50980740697574,0.27937159504931774,308.5766679065639,3.023649372469323e-5
5029,4850.13463704544,152.51216991229208,178.8653629553527,0.2442873933365425,308.5757078570626,3.221810921047023e-5
4653,4333.976314765438,130.6786043348523,319.0236852338471,0.1793498550713914,308.5671894685955,6.381027493930429e-5
4669,4718.147545594618,208.64588597214328,-49.1475455942808,0.4572057743034806,308.57965854294025,8.824797918147373e-6
5076,4959.31525349008,86.2017199827856,116.68474651008012,0.07804119625083031,308.57858259058236,2.942990717719967e-6
5098,4959.31525349008,86.20171998278559,138.68474651008174,0.07804119625083021,308.5779471283649,4.1573645862427404e-6
4746,4776.414917897135,151.34527909864448,-30.41491789707848,0.24056354346941985,308.57999557972215,9.084061337190257e-7
4551,4364.433029070505,158.283573173452,186.56697092961494,0.2631259895388131,308.57519669218664,3.97106156997576e-5
4742,4578.518510649396,109.39158636987344,163.48148935061565,0.12567818376439477,308.57693492226883,1.0344613490503503e-5
4045,3830.176523657351,79.32024337919607,214.82347634280757,0.06607849321567236,308.5749695627748,8.231191204290075e-6
5034,5123.561808067264,100.3155406985124,-89.5618080678568,0.105688684359894,308.5791872752469,2.495494268823162e-6
1504,1738.1018652238831,133.4602229928385,-234.10186522368792,0.18706638226891092,308.57309242290125,3.6522051121128625e-5
4568,4644.411188696532,101.66295326379412,-76.41118869627151,0.10854691833781543,308.57943960126653,1.8775618858560604e-6
4711,4586.605719672472,253.38745789552632,124.39428032783593,0.6743141669294545,308.5751679614562,2.3159288037637282e-4
4562,4626.760276758613,277.08694724619266,-64.76027675822378,0.8063511151704589,308.577864152336,2.123104711955993e-4
3300,3300.0000000001155,308.570193230559,1.2676526495170037e-12,1,308.5801226046289,NaN
4663,4703.248423930934,250.95816270949103,-40.2484239314413,0.661446476660884,308.5796236308654,2.2008863703156e-5
4993,5001.407109224325,83.57303431126562,-8.407109224112471,0.07335410052251154,308.5801146506119,1.421510234566178e-8
4952,4958.201775129949,81.09238539145392,-6.2017751298233215,0.06906407610096951,308.5801182961975,7.216132338167653e-9
4652,5059.972635215513,131.763793067714,-407.97263521528265,0.18234095778897597,308.5588944764123,1.0687143561702322e-4
4736,4696.895585808827,69.35676657636908,39.10441419134016,0.05052074325089831,308.5799546572828,2.0174843254861238e-7
4650,4839.347672196349,82.42120765522225,-189.34767219598515,0.0713460612449748,308.57609658573466,6.982998756293484e-6
4999,4940.468761957282,126.98274068163542,58.531238042860586,0.1693485363964136,308.5796925101886,1.9796072278073017e-6
3776,3918.3284688276954,89.49736879046476,-142.32846882745997,0.08412258113357507,308.5778160976874,4.782789563333798e-6
5038,5565.584148159937,135.64111066028212,-527.5841481599333,0.1932300781425183,308.54414220040957,1.945443582971053e-4
4431,4431.000000000074,308.57019323055766,1.7630341631047486e-12,1,308.5801226046289,NaN
4673,4577.581416581792,118.0568848928239,95.41858341837487,0.14637762423578685,308.57901034067845,4.305948925811691e-6
4208,3801.611395870274,191.29170782451794,406.3886041299701,0.3843123528065406,308.5521489488006,3.94190666931663e-4
5212,5364.0582014078145,275.21883184305597,-152.0582014092733,0.7955149567927368,308.56833098697575,0.0010356303861080184
4927,5007.939113003184,196.3061962760905,-80.9391130025826,0.4047250367128966,308.5789749611003,1.7615766725405103e-5
4783,4916.160732173175,100.4600590362643,-133.1607321735272,0.10599342189092364,308.5780542736824,5.536173155099165e-6
4780,4951.668068255741,168.0679204383546,-171.66806825588557,0.2966618549449735,308.5757531736515,4.160755889669752e-5
4999,5031.516388626495,103.95892893542269,-32.516388626267954,0.11350517115390368,308.5799982289593,3.5952382655683654e-7
4940,5157.798067287653,120.07733068209498,-217.7980672874482,0.15143076105677986,308.5742930979932,2.3485911028446045e-5
5089,4741.411791225219,105.84188350236813,347.58820877543815,0.11765412937784334,308.5658432624166,4.298524062135244e-5
4498,4660.93215485783,215.73770220614074,-162.93215485798967,0.4888145816128902,308.5747070131466,1.1691242615454997e-4
4196,4228.168505370012,166.92673475474888,-32.16850536989442,0.29264684849091055,308.57997004749524,1.4249278135837115e-6
5078,5008.360275998645,91.89964346576794,69.63972400168834,0.08869920106548858,308.57956764720956,1.219467190806265e-6
4284,4548.691464041639,114.38269166773118,-264.691464041447,0.13740820915052077,308.5716525258073,3.04608306427372e-5
5333,5032.467518121848,122.45972444954539,300.53248187794134,0.1574992937980133,308.56894297620136,4.718247639202977e-5
3014,3442.2158345591406,205.93345946639596,-428.2158345589415,0.44539556223009075,308.5456421241243,6.251215660439793e-4
4593,4786.29668625611,88.76734567020016,-193.29668625589582,0.0827558154766692,308.57587470956327,8.652412941373337e-6
2200,2243.0465720188995,185.1636272735252,-43.046572018491894,0.36008366038720785,308.57982063650707,3.836135971353127e-6
2036,2132.757272375149,187.26698160177438,-96.75727237475088,0.3683108188369922,308.5785770946179,2.0343921156190474e-5
4714,4743.174230059695,102.55541030117976,-29.17423005950303,0.11046106039382614,308.580022825237,2.7972927410062745e-7
4809,4879.826830002976,182.74584408981795,-70.82683000273425,0.3507414342403954,308.57931688224704,9.826687343572806e-6
4688,4861.199353573561,65.1348340249952,-173.1993535732905,0.04455728053834517,308.5768484655599,3.4471622984803613e-6
4439,3888.3080753148943,77.73539658266755,550.6919246851841,0.06346432892340102,308.54635316945985,5.1660462853688546e-5
4775,4704.268315138469,140.8778304462455,70.73168486166377,0.20843822423720262,308.5794635057146,3.918280968702252e-6
4656,4731.630042573393,144.36581591648076,-75.63004257316818,0.21888741605650527,308.5793589754187,4.831055726199842e-6
4960,4903.039237163186,286.0050618830516,56.96076283709907,0.8590916427651363,308.5777214315162,3.30504529901552e-4
4582,4772.250625109521,112.74337672294965,-190.25062510923672,0.13349780687979107,308.5757665579607,1.5151192471748752e-5
4617,4530.006983268557,167.56113867785857,86.99301673140299,0.2948754801335623,308.57900339691815,1.0566609108874699e-5
5282,4991.535122798845,87.46432932787137,290.4648772020002,0.08034410102002983,308.5705556092969,1.8869063952387787e-5
5161,4991.535122798845,87.46432932787144,169.46487720200182,0.08034410102003,308.576866163186,6.422772042305761e-6
3527,3640.5364744892654,199.39026931858987,-113.53647448923051,0.41754181528730755,308.577814717205,3.735090344937775e-5
4702,4943.0475287546715,271.0247747068524,-241.0475287541326,0.7714540071297279,308.5536096973431,0.002020356529549757
4662,4547.839375717052,164.2085578092174,114.16062428315387,0.2831937267651609,308.57822660107615,1.691112640316126e-5
4640,4792.518549502941,184.14882939141378,-152.5185495026958,0.35614756546191656,308.576354971719,4.705030684653171e-5
3848,4395.947229319759,85.1939129717671,-547.94722931949525,0.07622706300390962,308.54622702784417,6.314166349849171e-5
4420,4579.322394948595,122.2672048863307,-159.3223949482825,0.15700447215868304,308.5769825476322,1.3203071218722128e-5
4589,4417.713635005414,134.59132344724648,171.28636499466683,0.19025066446782046,308.5763442337581,2.0041508136515914e-5
4533,4498.880343463424,118.78610224021061,34.11965653655676,0.14819150851369278,308.57998008510054,5.597685854175685e-7
3849,3718.564700838516,107.27329392202601,130.43529916208195,0.1208579678287801,308.57810451898513,6.2633590395279525e-6
4930,4601.671666586168,147.91030625505832,328.3283334147401,0.22976767392693287,308.56552733261174,9.829286650241356e-5
4842,5040.222986848297,125.27850204498885,-198.22298684817468,0.16483337797436792,308.57521640409925,2.1860835893573604e-5
2692,2968.18959094186,218.84174931397686,-276.1895909415471,0.5029819617219424,308.56411742083446,3.6566429333595554e-4
4997,5135.734130434025,139.77982660159262,-138.73413043380194,0.20520174510461828,308.577597272844,1.4719521923017645e-5
4673,4608.601341852966,128.60246551321103,64.39865814715432,0.1736963308851739,308.5795992196389,2.4838464841229103e-6
4736,4723.150821224255,121.27334804246175,12.849178776052701,0.15446240408979284,308.58010224242537,8.397838523258247e-8
4771,4814.713690168124,94.6058783195971,-43.71369016788589,0.09400009643896062,308.5799026597357,5.151892205967857e-7
4840,4752.081712097146,239.95968952683987,87.91828790296215,0.6047399194831049,308.57808329173764,7.044026876598444e-5
4795,5025.29860046204,57.612167357994934,-230.29860046194145,0.03485944611371222,308.5743919662283,4.672849380016127e-6
4673,4797.878207234437,97.0781118427279,-124.87820723441696,0.09897709353555459,308.5783177356167,4.476062838909905e-6
4322,4571.572185895437,86.57813426128436,-249.57218589533863,0.07872424428772237,308.57307219054604,1.3601331103159075e-5
5396,5261.36550826981,183.36896877067116,134.63449173024915,0.35313742042138524,308.577200406635,3.601572700286692e-5
4844,5125.0258560713955,78.65469209795464,-281.02585607108847,0.06497425756208912,308.5713145068026,1.3818044309227435e-5
4863,4909.858966238949,72.25591916076719,-46.85896623873463,0.05483260956710366,308.5798803434716,3.172975324345339e-7
4218,4049.882427672573,75.8367735223679,168.1175723275647,0.06040205999516897,308.57698575780944,4.5525391614496475e-6
4551,4575.7051964592765,151.77567115760746,-24.705196459140474,0.24193370654159949,308.58003864385444,6.049485793745575e-7
3059,2823.1317152175234,110.60651074940849,235.86828478278278,0.12848529890388538,308.57346564374745,2.2156590649767695e-5
4812,5062.160807793077,193.7258493925423,-250.16080779299708,0.3941551474042957,308.5693507213457,1.58213205912691e-4
4648,4755.553188994738,77.37825213888881,-107.55318899466026,0.06288251251250752,308.57883536207794,1.9500610906694274e-6
4661,4877.49932193712,136.0779188044157,-216.49932193671697,0.19447660843454956,308.5740545967692,3.307379057317232e-5
3700,3908.854918380891,121.08809510986569,-208.8549183807561,0.15399086176903115,308.57474578975746,2.2095004128158296e-5
4579,4606.397540833086,87.06709761162817,-27.39754083267214,0.07961596986962137,308.58003755721916,1.6609059410418845e-7
4670,4713.925960113801,86.40911767510607,-43.92596011328652,0.07841717563738623,308.5799042737077,4.194158217406307e-7
4573,4642.360897170665,75.11950077800066,-69.36089717061601,0.05926488434418061,308.57958930735504,7.584936788918053e-7
3713,4478.554699584545,109.49812251805264,-765.5546995839868,0.12592309820321734,308.5101933399109,2.2741462909524468e-4
1927,2829.1065585360175,180.3042326011913,-902.106558535486,0.34143174578656416,308.45123458933904,0.0015082656034836742
4351,3817.622409189289,128.9892363663316,533.377590810899,0.1747426825313754,308.5441714878003,1.7185002249260148e-4
4688,4595.450152002844,87.34246882708317,92.54984799741548,0.0801203766304884,308.5791515849217,1.909379415049335e-6
4989,4641.627152953864,231.54726534805124,347.372847046592,0.5630816407862158,308.5513208696192,8.379581849574573e-4
5351,5403.542454955954,109.96252692791471,-52.54245495548124,0.126993495614641,308.57979283518364,1.0829965466618908e-6
4953,5315.2381294917495,95.60283516841571,-362.23812949169997,0.09599168133696609,308.5649858249337,3.6285816658230124e-5
4053,3879.5193994168394,122.40868453619633,173.4806005837266,0.15736803308987116,308.5763980575861,1.570371195586341e-5
4893,4868.360485162243,204.93854447943278,24.63951483791918,0.44110232805039407,308.58000932833716,2.018361180906813e-6
4471,4460.183801830282,100.07662086806,10.816198169900646,0.10518584995784287,308.58010897062616,3.61826805107928e-8
4670,4537.353566334285,145.74849450649722,132.64643366565102,0.22310032861191337,308.57776084975524,1.531162634565546e-5
4992,4918.711610563356,137.07734264734302,73.288389436068,0.1973437644877857,308.5794247769317,3.8734185511592415e-6
5335,5185.05013592041,48.73892325800223,149.94986407888834,0.024948469943407336,308.5777178364475,1.389123199595064e-6
4890,4974.846451867543,37.40230052394872,-84.84645186820367,0.014692262730018439,308.5793606958913,2.56490983332911e-7
4683,4974.846451867543,37.40230052394879,-291.8464518681092,0.014692262730018456,308.5711079264758,3.03468464230939e-6
4746,4700.449532235569,185.36998966070846,45.55046776484698,0.3608867244913238,308.5797840607064,4.3157943609357835e-6
4666,4698.422178874156,85.94765207045104,-32.422178873910354,0.07758184244709583,308.5800037643739,2.256569060380058e-7
4508,4039.201604633113,209.18179481942144,468.79839536720095,0.4595574649411614,308.5377134617893,8.14090796431811e-4
